계정 이름,트윗 내용,리포스트 수,답글 제한 여부,작성한 포스트 수,전처리된 트윗,라벨링,전처리된 트윗_문자열,예측된_라벨링
단은,"퓌는 지금 사람들보고 이깟 키링이 뭐라고 이렇게까지 난리냐고 생각하겠지??
우리도 니들보고 똑같은 생각해요 미친브랜드야",11,0,"1,174","['지금', '사람', '보고', '이깟', '키링', '뭐라다', '이렇게', '난리', '생각', '우리', '들보', '똑같다', '생각', '미치다', '브랜드']",,지금 사람 보고이깟 키링 뭐라다 이렇게 난리생각 우리 들보똑같다 생각 미치다 브랜드,0.0
단은,"릴리바이레드 공홈에서 팔레트 리퍼브제품 할인중
로브다이얼, 라벤더다이얼 한정",18,0,"1,174","['릴리', '바이', '레드', '공홈', '팔레트', '퍼브', '제품', '할인', '다이얼', '라벤더', '다이얼', '한정']",,릴리 바이 레드공홈 팔레트 퍼브 제품 할인다이얼 라벤더다이얼 한정,0.0
단은,"궁금해서 결국 내가 직접 비교해본


 어퓨 파스텔 블러셔 PK07 (제품제공)
 VDL 치크스테인 블러셔 바운싱피치


결론 : 완전 다름
pk07은 복숭아핑크, 바운싱피치는 핑크복숭아 (타래로)",0,0,"1,174","['궁금하다', '결국', '직접', '비교', '해보다', '어퓨', '파스텔', '블러셔', '제품', '제공', '치크스테', '블러셔', '바운싱', '피치', '결론', '완전', '다르다', '복숭아', '핑크', '바운싱피치', '핑크', '복숭아', '타래']",,궁금하다 결국직접 비교 해보다 어퓨 파스텔블러셔 제품 제공 치크스테 블러셔 바운싱 피치 결론 완전다르다 복숭아핑크 바운싱피치 핑크 복숭아타래,0.0
단은,"네이밍 써먼 vs. 페리페라 피크닉 같이해 비교


위 써먼
아래 피크닉같이해


피크닉 같이해가 약간 더 채도있음 + 펄 유무 차이


쿨톤인데 피크닉같이해를 소장중이다? 굳이 끼팔하는 써먼 살필요 없는듯
가격도 페리페라가 훨씬 저렴 (정가기준)",58,0,"1,174","['써다', '멀다', '페리페라', '피크닉', '같다', '비교', '써다', '멀다', '피크닉', '같이', '피크닉', '같다', '이해', '약간', '채다', '유무', '차이', '쿨톤', '피크닉', '같이', '소장', '굳이', '파다', '써다', '멀다', '살피다', '없다', '가격', '페리페라', '훨씬', '저렴', '정가', '기준']",,써다 멀다 페리페라 피크닉 같다 비교 써다멀다 피크닉 같이 피크닉 같다이해 약간 채다유무 차이 쿨톤피크닉 같이 소장 굳이 파다써다 멀다 살피다 없다 가격페리페라 훨씬저렴 정가 기준,0.0
단은,"항상 궁금했던게
제품력 좋은건 진짜 5000% 인정하는데
여기는 왜 자꾸 자사 제품도 아닌(적어도 확실하지 않은) 사진으로 제품 광고를 하는걸까?",4,0,"1,174","['항상', '궁금하다', '제품', '좋다', '진짜', '인정', '여기다', '자꾸', '자사', '제품', '아니다', '적어도', '확실하다', '않다', '사진', '제품', '광고', '걸다']",,항상 궁금하다제품 좋다 진짜인정 여기다 자꾸 자사 제품아니다 적어도확실하다 않다사진 제품 광고걸다,0.0
단은,"#제품제공
홀리카 홀리카에서 저까지 챙겨주셔서 깜짝 추석 선물 받았습니다(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)


레프스, 래쉬세럼은 내돈내산으로 잘쓰는 중이었는데 크림이랑 가을 신상까지 야무지게 써볼게요",1,0,"1,174","['리카', '리카', '챙기다', '깜짝', '추석', '선물', '받다', '레프', '쉬다', '잘쓰다', '크림', '이랑', '가을', '신상', '야무지다', '써다', '보다', '#제품제공']",,리카 리카 챙기다 깜짝 추석선물 받다 레프쉬다 잘쓰다 크림 이랑 가을신상 야무지다써다 보다 #제품제공,0.0
단은,"아멜리 마카롱그레이
이제 그만 죽여달라고 비명지르는중",1,0,"1,174","['메다', '마카롱', '그레이', '이제', '그만', '죽이다', '달라', '비명', '지르다']",,메다 마카롱 그레이 이제 그만죽이다 달라 비명 지르다,0.0
단은,컬러세럼 핑크버니두 예쁨....,6,0,"1,174","['컬러', '핑크', '버니', '예쁘다']",,컬러 핑크 버니예쁘다,0.0
단은,"투크 도화밤 비교발색


발색샷 위에서부터 순서대로
 어뮤즈 젤리 블러셔 버니텅
 릴리바이레드 복숭빔
 투크 도화밤 복숭아


생각보다 복숭빔이랑 안비슷한거같아요",1,0,"1,174","['크다', '도화', '비교', '발색발색샷', '에서부터', '순서대로', '어뮤즈', '젤리', '블러셔', '버니', '릴리', '바이', '레드', '복숭빔', '크다', '도화', '복숭아', '생각', '보다', '복숭빔', '이랑', '비슷하다', '같다']",,크다 도화 비교발색발색샷 에서부터 순서대로 어뮤즈 젤리블러셔 버니 릴리 바이 레드복숭빔 크다 도화 복숭아 생각보다 복숭빔 이랑 비슷하다 같다,0.0
단은,"아멜리 마카롱그레이
#단은다씀


저같은경우 이것도 그냥 죽은걸로 치겠습니다",1,0,"1,174","['메다', '마카롱', '레이저', '같다', '경우', '그냥', '죽다', '치다', '#단은다씀']",,메다 마카롱 레이저 같다 경우그냥 죽다 치다#단은다씀,0.0
단은,"운동 안해봤는데 딱딱한 돌기형 폼롤러 찾는 사람은 파비츠 폼롤러 추천합니다
특히 종아리 조질때 딱임


럼블롤러보다 덜딱딱하고 일반폼롤러보다 딱딱해요
럼블롤러 너무비싸고 초심자가 쓰면 멍들어요",4,0,"1,174","['운동', '해봤다', '딱딱하다', '돌기', '롤러', '찾다', '사람', '파비츠', '롤러', '추천', '특히', '종아리', '좋다', '딱이다', '럼블', '롤러', '보다', '딱딱하다', '롤러', '보다', '딱딱하다', '럼블', '롤러', '너무', '비싸다', '초심자', '쓰다', '들다']",,운동 해봤다 딱딱하다 돌기 롤러 찾다 사람파비츠 롤러 추천 특히 종아리좋다 딱이다 럼블 롤러 보다딱딱하다 롤러보다 딱딱하다럼블 롤러 너무비싸다 초심자쓰다 들다,1.0
단은,"미지근 핑크 물복숭아 또 바르기 #이거발랐단


 삐아 데일리보틀 + 스프링보틀",2,0,"1,174","['미지', '핑크', '복숭아', '바르다', '일리', '보틀', '스프링', '보틀', '#이거발랐단']",,미지 핑크 복숭아 바르다 일리보틀 스프링 보틀 #이거발랐단,0.0
단은,"앗뇽
스티커 발색 함 찍어봤더요
어떤가염


페리페라 올테이크 무드 팔레트 02 봄과 여름의 서사",1,0,"1,174","['앗뇽', '스티커', '발색', '찍다', '보다', '어떤', '가염', '페리페라', '테이크', '무드', '팔레트', '여름', '서사']",,앗뇽 스티커 발색 찍다 보다어떤 가염 페리페라 테이크 무드 팔레트 여름서사,0.0
단은,"에뛰드 하트 팝 블러셔 프로스티 페탈


작약 컨셉으로 잡은거 찰떡이다
순백에 가까운 핑크
하얗다못해 라벤더빛이 약간 돈다고 느껴짐",1,0,"1,174","['에뛰드', '하트', '블러셔', '프로', '스티', '페탈', '작약', '컨셉', '잡다', '찰떡', '순백', '가깝다', '핑크', '하얗다', '라벤더', '약간', '돈다', '느껴지다']",,에뛰드 하트 블러셔 프로 스티페탈 작약 컨셉잡다 찰떡 순백가깝다 핑크 하얗다 라벤더 약간 돈다 느껴지다,0.0
단은,"햇빛 눈부셔서 화면도 못보고 찍었더니 이래
하지만 예쁘잖아
매트한 레드립 위에 땅콩당 얇게 올려주세요
자연스럽고 너무 예쁨


삐아 오버 글레이즈 땅콩당 & 대추당",2,0,"1,174","['햇빛', '눈부시다', '화면', '보다', '찍다', '이렇다', '예쁘다', '매트', '레드', '땅콩', '얇다', '올려주다', '자연스럽다', '너무', '예쁘다', '오버', '레이즈', '땅콩', '대추']",,햇빛 눈부시다화면 보다 찍다이렇다 예쁘다매트 레드 땅콩얇다 올려주다자연스럽다 너무 예쁘다 오버레이즈 땅콩 대추,0.0
단은,취미발레러들 사이에서 품절대란이었던 자라 발레 볼링백 블루버전 공홈 입고되었네용 ~ㅅ~,4,0,"1,174","['취미', '발레', '사이', '품절', '대란', '자라', '발레', '볼링', '블루', '버전', '공홈', '입다', '되어다']",,취미 발레 사이품절 대란 자라발레 볼링 블루버전 공홈 입다되어다,0.0
단은,"#제품제공
퍼셀 공홈 픽셀바이옴 원액 체험단 베스트리뷰어 리워드 수령했어요
이것이... 권력...?


요고 퍼셀측에서 임의로 주시는게 아니고 제가 원하는걸루 고르는거더라구요!? 덕분에 궁금하던 상품들로 가득 받음ʕ*_*ʔ♡


열심히 써보겠습니닷",0,0,"1,174","['퍼셀', '공홈', '픽셀', '바이옴', '체험', '베스트', '리뷰', '워드', '수령', '권력', '퍼셀', '임의', '주다', '아니다', '원하다', '고르다', '덕분', '궁금하다', '상품', '가득', '받다', '열심히', '써다', '보다', '#제품제공']",,퍼셀 공홈 픽셀바이옴 체험 베스트 리뷰 워드수령 권력 퍼셀임의 주다 아니다 원하다 고르다 덕분 궁금하다 상품 가득받다 열심히 써다 보다 #제품제공,0.0
단은,"땅콩시럽 바른 모브 자두 #이거발랐단


 롬앤 듀이풀 워터 틴트 커스터드 모브
 + 삐아 오버글레이즈 땅콩당",2,0,"1,174","['땅콩', '시럽', '바르다', '모브', '자두', '롬앤', '듀이풀', '워터', '틴트', '커스터드', '모브', '오버', '레이즈', '땅콩', '#이거발랐단']",,땅콩 시럽 바르다 모브 자두롬앤 듀이풀 워터 틴트 커스터드 모브 오버레이즈 땅콩 #이거발랐단,0.0
단은,어퓨 과즙팡 워터 블러셔 오특 45% 할인때려준다 화끈하다..........,0,0,"1,174","['어퓨', '과즙', '워터', '블러셔', '오특', '할인', '때리다', '주다', '화끈하다']",,어퓨 과즙 워터블러셔 오특 할인 때리다 주다화끈하다,1.0
단은,"귀차니즘이 미쳐서 도저시 브러쉬를 자주 빨 수 없다
>> 다이소 웨지퍼프 <<


릴바레 치크밤 뿐만 아니라 가루타입 블러셔도 걍 다 잘올라감 쉐딩 블랜딩도 가능
만능템인데 24개에 천원이라 가성비",3,0,"1,174","['귀차니즘', '미치다', '브러쉬', '자주', '없다', '다이소', '웨지퍼프', '릴바레', '크다', '아니다', '가루', '타입', '블러셔', '올라가다', '쉐딩', '블랜딩', '가능', '만능', '천원', '이라', '가성']",,귀차니즘 미치다 브러쉬 자주없다 다이소 웨지퍼프 릴바레크다 아니다 가루 타입 블러셔올라가다 쉐딩블랜딩 가능 만능 천원 이라가성,0.0
단은,"아니 서치해보니까 다른분들도 다 파우더 분리쇼 vs 초코토핑(검은점??) 중에 가챠돌리기중이심
𝙒𝙝𝙮𝙧𝙖𝙣𝙤.. 𝙒𝙝𝙮𝙧𝙖𝙣𝙤..",1,0,"1,174","['아니다', '서치', '해보다', '다른', '분들', '파우더', '분리', '초코', '토핑', '검다', '가다', '돌리다', '중이']",,아니다 서치 해보다 다른 분들파우더 분리 초코 토핑 검다가다 돌리다 중이,0.0
단은,"느좋 데일리용 하라 리스트


- 클리오 달빛물방울
- 홀리카 슈가리스
- 홀리카 애프리콧듀 (제품제공) << New!!


애프리콧듀 너무예쁨
이 ""분명살구빔인데너무웜하지않으면서데일리로최적화인데아름다운물광뿅뿅하이라이터"" 뭐야",1,0,"1,174","['느좋', '데일', '리용', '하라', '리스트', '클리오', '달빛', '물방울', '리카', '슈가', '리스', '리카', '프리', '콧듀', '제품', '제공', '프리', '콧듀', '너무', '예쁘다', '분명', '살구', '너무', '않다', '일리', '최적화', '아름답다', '물광', '뿅뿅', '하이', '라이터']",,느좋 데일 리용하라 리스트 클리오 달빛 물방울 리카 슈가리스 리카 프리콧듀 제품 제공프리 콧듀 너무예쁘다 분명 살구 너무 않다일리 최적화 아름답다 물광 뿅뿅 하이 라이터,0.0
단은,"얼마 안남았긴 한데
브론테샵에서 딘토 블러셔 출시하면서 다른것도 세일하나봐요


틴트 1+1에다가 팔레트도 만원 후반대
최근에 다른 플랫폼에서는 이가격 절대 안나왔던듯??",11,0,"1,174","['얼마', '안남다', '브론테', '딘토', '블러셔', '출시', '다른', '하나', '보다', '틴트', '에다가', '팔레트', '만원', '후반', '최근', '다른', '플랫폼', '가격', '절대', '나오다']",,얼마 안남다 브론테 딘토 블러셔 출시 다른하나 보다 틴트에다가 팔레트만원 후반 최근다른 플랫폼 가격 절대 나오다,1.0
단은,"올리브영에서 삐아 오 글로우 쿠션 or 오 스테이 컨실러 구매시 파우더 애프리콧 본품 증정


컨실러 가격은 10500원",3,0,"1,174","['올리브영', '로우', '쿠션', '스테이', '컨실러', '구매', '파우더', '프리', '증정', '컨실러', '가격']",,올리브영 로우쿠션 스테이 컨실러 구매 파우더 프리 증정컨실러 가격,0.0
단은,"지마켓 살거없으신 분들은 이것도 괜찮을거같아요
세잔느 2개 + 증정품 해서 910원",6,0,"1,174","['지마켓', '살다', '없다', '괜찮다', '같다', '세잔', '증정']",,지마켓 살다 없다 괜찮다 같다세잔 증정,0.0
단은,"무신사 무진장 블프 오프라 전제품 15% 할인
6/23 ~ 7/3


15퍼 할인하면 28000원대인데 쿠폰 추가로 먹일 수 있으면 미니 하이라이터 2만3~4천원대 초반 가능하겠는데요!?


지난번 뷰티페스타만큼 내려갈 수 있으려나??",5,0,"1,174","['물다', '무진장', '블프', '오프라', '제품', '할인', '할인', '원대', '쿠폰', '추가', '먹이다', '미니', '하이', '라이터', '만천원', '초반', '가능하다', '지난번', '뷰티', '페스', '만큼', '내려가다']",,물다 무진장 블프 오프라 제품할인 할인 원대쿠폰 추가 먹이다 미니 하이라이터 만천원초반 가능하다지난번 뷰티 페스 만큼 내려가다,1.0
단은,"미지근복숭아핑크립 비교


어뮤즈 듀 틴트 피치버니
삐아 글로우 틴트 썸머보틀
어뮤즈 젤핏 틴트 복숭아젤리


 ㄴ 이사람 혹시 어뮤즈 스토커임?
 ㄴ 비슷함",0,0,"1,174","['미지', '복숭아', '핑크', '비교', '어뮤즈', '틴트', '피치', '버니', '로우', '틴트', '썸머', '보틀', '어뮤즈', '젤핏', '틴트', '복숭아', '젤리', '사람', '혹시', '어뮤즈', '스토커', '비슷하다']",,미지 복숭아 핑크 비교 어뮤즈틴트 피치 버니로우 틴트 썸머보틀 어뮤즈 젤핏 틴트 복숭아젤리 사람 혹시어뮤즈 스토커비슷하다,0.0
단은,"아니 근데 팔로워 n천명인 사람만 뽑으면


드러워서 못해먹겠네 안사고 말지 << 가 아니라
나도 빨리 팔로워 n천명을 모아서 이벤트 당첨되어야지!! << 라고 생각할줄 알았다는거 아냐


믿기지가 않는다 진짜",0,0,"1,174","['아니다', '근데', '팔로워', '천명', '사람', '뽑다', '드럽다', '먹다', '사다', '가다', '아니다', '라나', '빨리', '팔로워', '천명', '모으다', '이벤트', '당첨', '되어다', '생각', '알다', '알다', '믿다', '않다', '진짜']",,아니다 근데 팔로워 천명 사람뽑다 드럽다 먹다 사다 가다아니다 라나 빨리 팔로워 천명모으다 이벤트당첨 되어다 생각 알다 알다믿다 않다 진짜,1.0
