계정 이름,트윗 내용,리포스트 수,답글 제한 여부,작성한 포스트 수,전처리된 트윗,라벨링,전처리된 트윗_문자열,예측된_라벨링,0,1,ID
료,"스쿱오브쉐이드도 드디어 들였다네요
다들 예쁘다는건 역시 이유가 있는 법 •••
봄웜라 코덕분들이 입모아 추천하는건 여지껏 다 좋았음 ⸝⸝ʚ̴̶̷̆ ̯ʚ̴̶̷̆⸝⸝",310,0,"7,135","['스쿱오브쉐이드', '드디어', '들이다', '들다', '예쁘다', '역시', '이유', '봄웜', '코덕', '분들', '모으다', '추천', '여지', '좋다']",1,스쿱오브쉐이드 드디어 들이다 들다 예쁘다 역시 이유 봄웜 코덕 분들 모으다 추천 여지 좋다,,939,939,@solig_ht
료,"스핀에도 올렸지만


삐아 다우니 핑크 + 다우니 피치 섞발 컬러


핑잘봄웜라 기준


피치는 너무 따뜻하고 핑크는 살짝 뜨는 감이 있어서


두가지 섞은 컬러가 저한테 적당하더라구요",252,0,"7,135","['스핀', '에도', '올리다', '다우니', '핑크', '다우니', '피치', '섞다', '컬러핑잘봄웜', '기준', '피치', '너무', '따뜻하다', '핑크', '살짝', '뜨다', '가지', '섞다', '컬러', '한테', '적당하다']",1,스핀 에도 올리다 다우니 핑크 다우니 피치 섞다 컬러핑잘봄웜 기준 피치 너무 따뜻하다 핑크 살짝 뜨다 가지 섞다 컬러 한테 적당하다,,939,939,@solig_ht
료,"봄웜라에게 특히 추천하는 크림블러셔


삐아 레디 투 웨어 다우니 치크


01 다우니핑크
02다우니피치
03 다우니애프리콧


투명하게 올라와서 파데프리 할 때도 너무 잘써요


처음엔 컬러가 확 올라오는데
시간이 조금만 지나도 자연스러워져요
저는 블러셔 왕창 얹는거 좋아해서
들고다니면서 수정함",323,0,"7,135","['봄웜라', '에게', '특히', '추천', '크림', '블러', '셔삐', '레디', '웨어', '다우니', '크다', '다우니', '핑크', '다우니', '피치', '다우니', '프리', '투명하다', '올라오다', '파다', '프리', '너무', '잘쓰다', '처음', '컬러', '올라오다', '시간', '조금', '지나다', '자연스럽다', '블러셔', '왕창', '얹다', '좋아하다', '들다', '수정']",1,봄웜라 에게 특히 추천 크림 블러 셔삐 레디 웨어 다우니 크다 다우니 핑크 다우니 피치 다우니 프리 투명하다 올라오다 파다 프리 너무 잘쓰다 처음 컬러 올라오다 시간 조금 지나다 자연스럽다 블러셔 왕창 얹다 좋아하다 들다 수정,,939,939,@solig_ht
료,"AHC 썬스틱 9,900원 세일하네요 달려가세요 !! 


이거 진짜 보송보송 안바른것처럼 발려서 올영알바할때 메이트들 사이에서 소문나고 모두가 재입고만 기다렸던 선스틱입니다 。。。완전 강추
민감성분들은 얼굴보다 바디용으로 추천해요
저는 원래 썬스틱 쓰면 여드름나서.. https://s.lotteon.com/_bQ8x2b_B",676,0,"7,135","['써다', '스틱', '달려가다', '진짜', '보송보송', '바르다', '발리다', '알바', '메이트', '사이', '소문나다', '모두', '입다', '기다리다', '스틱', '완전', '강추', '민감', '성분', '얼굴', '보다', '바디', '추천', '원래', '써다', '스틱', '쓰다', '여드름', '나서다']",1,써다 스틱 달려가다 진짜 보송보송 바르다 발리다 알바 메이트 사이 소문나다 모두 입다 기다리다 스틱 완전 강추 민감 성분 얼굴 보다 바디 추천 원래 써다 스틱 쓰다 여드름 나서다,,939,939,@solig_ht
료,"홀리카홀리카 싱글 섀도우


#료발색 전부 내돈내산


스트로베리크림
벨로
베베
샬롯
투샷아메리카노


그냥 이거 다섯개는 … 후회 하나도 없음
요만 바르면 칭찬 오백번 들음


왜냐면 내 베스트 컬러들만 있으니까 …",183,0,"7,135","['리카', '리카', '싱글', '섀도우', '전부', '스트로베리', '크림', '베베', '샬롯', '투샷', '아메리카노', '그냥', '다섯', '후회', '하나', '없다', '요만', '바르다', '칭찬', '오백', '들다', '왜냐면', '베스트', '컬러', '#료발색']",1,리카 리카 싱글 섀도우 전부 스트로베리 크림 베베 샬롯 투샷 아메리카노 그냥 다섯 후회 하나 없다 요만 바르다 칭찬 오백 들다 왜냐면 베스트 컬러 #료발색,,939,939,@solig_ht
료,"지금 올영에서 헤라 블랙쿠션 사면 이렇게 옵니다 … 


오른쪽 사진이 증정품이에요


21N1,23N1호 한정이긴 한데


에어리파우더프라이머,하이라이터,루스파우더,미니쿠션,썬크림 선착순 증정이라네요


잘 쓰셨다면 증정이라도 더 받아가세요 !!


오늘드림,픽업은 제외입니다",299,0,"7,135","['지금', '헤라', '블랙', '쿠션', '사면', '이렇게', '옵니다', '오른쪽', '사진', '증정', '이에요', '한정', '이기다', '에어리', '파우더', '프라이머', '라이터', '루스', '파우더', '미니', '쿠션', '썬크림', '선착순', '증정', '이르다', '자다', '쓸다', '증정', '이라도', '받다', '오늘', '드림', '픽업', '제외']",1,지금 헤라 블랙 쿠션 사면 이렇게 옵니다 오른쪽 사진 증정 이에요 한정 이기다 에어리 파우더 프라이머 라이터 루스 파우더 미니 쿠션 썬크림 선착순 증정 이르다 자다 쓸다 증정 이라도 받다 오늘 드림 픽업 제외,,939,939,@solig_ht
료,"근데 유튜버들은 쿠션 n번째 재구매라고 하는데
나도 쿠션 오억개 까써서 쿠션 하나 다 쓰려면 하나만 써도 몇달 걸리던데 어떻게 그렇게 빨리 쓰는거지? 순수하게 그냥 궁금함
양도 많이 쓰지도 않는 것 처럼 보이는데 …",85,0,"7,135","['근데', '유튜버들', '쿠션', '번째', '구매', '쿠션', '오억', '끄다', '써다', '쿠션', '하나', '쓰다', '하나', '써다', '걸리다', '어떻다', '그렇게', '빨리', '쓰다', '순수하다', '그냥', '궁금하다', '양도', '많이', '쓰다', '않다', '처럼', '보이다']",1,근데 유튜버들 쿠션 번째 구매 쿠션 오억 끄다 써다 쿠션 하나 쓰다 하나 써다 걸리다 어떻다 그렇게 빨리 쓰다 순수하다 그냥 궁금하다 양도 많이 쓰다 않다 처럼 보이다,1,939,939,@solig_ht
료,"우리 할아버지랑 어디 나갔다가
할아버지가 뭐 사준다고 하셨는데
현금 안받냐고, 요즘은 현금 안받는다는데가 많아 곤란했던적이 여러번이라 삼촌이 만들어줬다 하시더라고… 
자식이 없는 사람들은 카드 만들줄 모른다 하시는데
이 사회가 약자를 배려하고, 편의를 위하는지 모르겠음..한두개가 아님",268,0,"7,135","['우리', '할아버지', '어디', '나가다', '할아버지', '사다', '현금', '받다', '요즘', '현금', '받다', '가다', '많다', '곤란하다', '여러', '이라', '삼촌', '들어주다', '자식', '없다', '사람', '카드', '만들다', '모르다', '사회', '약자', '배려', '하고', '편의', '모르다', '한두', '아니다']",1,우리 할아버지 어디 나가다 할아버지 사다 현금 받다 요즘 현금 받다 가다 많다 곤란하다 여러 이라 삼촌 들어주다 자식 없다 사람 카드 만들다 모르다 사회 약자 배려 하고 편의 모르다 한두 아니다,1,939,939,@solig_ht
료,"비바이바닐라 프라이밍 베일 치크


#료발색


리파인드 문리버를 예전에 제공 받았는데 
너무 마음에 들어서 조이풀 글리머 내돈내산함


바닐라코 블러셔 진짜 잘하는데 생각보다 안유명한것같아서 슬픔


모공 부각 없고 오히려 모공 매꿔주는 느낌
지속력도 좋고 안건조함!
맨날 볼만 갈라지고 뜨는데",44,0,"7,135","['비바', '바닐라', '프라이', '베일', '크리', '파이다', '리버', '예전', '제공', '받다', '너무', '마음', '들어서다', '조이', '리머', '산함', '바닐라코', '블러셔', '진짜', '생각', '보다', '유명하다', '같다', '슬픔', '모공', '부각', '없다', '오히려', '모공', '꾸다', '느낌', '지속', '좋다', '건조하다', '맨날', '갈라지다', '뜨다', '#료발색']",1,비바 바닐라 프라이 베일 크리 파이다 리버 예전 제공 받다 너무 마음 들어서다 조이 리머 산함 바닐라코 블러셔 진짜 생각 보다 유명하다 같다 슬픔 모공 부각 없다 오히려 모공 꾸다 느낌 지속 좋다 건조하다 맨날 갈라지다 뜨다 #료발색,1,939,939,@solig_ht
료,"제 기준


육각펄 - 안바르면 그만임
매트펄 - 이새낀 주로 베이스나 포인트 컬러로 나와서 안쓰기에는 컬러 부족해서 애매한데 펄 오지게 날려서 눈썹이고 인중이고 어디고 다 붙어있어서 진짜 찢어버리고싶음
왜 존재하는지 이유 자체를 모르겠음",57,0,"7,135","['기준', '바르다', '그만', '매트', '끼다', '주로', '베이스', '포인트', '컬러', '나오다', '쓰기', '에는', '컬러', '부족하다', '애매하다', '오지', '날다', '눈썹', '인중', '어디', '붙다', '진짜', '찢다', '버리다', '존재', '이유', '자체', '모르다']",1,기준 바르다 그만 매트 끼다 주로 베이스 포인트 컬러 나오다 쓰기 에는 컬러 부족하다 애매하다 오지 날다 눈썹 인중 어디 붙다 진짜 찢다 버리다 존재 이유 자체 모르다,,939,939,@solig_ht
료,"에스쁘아의 역작 빈티지레이스
시즌마다 내주던 룩북 시리즈 중 가장 마음에 드는 팔레트임
가을 소프트라면 노란끼가 안받던 핑크가 안받던 그냥 너무 사랑할 것 같다
매트 질감부터 펄, 뽀얀 핑크 블러셔까지 너무 완벽한 팔레트
베이지,누드,핑크,뮤트,코랄 등등 어떤 립을 발라도 무드가 어울림",22,0,"7,135","['에스쁘아', '역작', '빈티', '레이스', '시즌', '마다', '내주다', '룩북', '시리즈', '가장', '마음', '들다', '팔레트', '가을', '소프트', '라면', '노랗다', '받다', '핑크', '받다', '그냥', '너무', '사랑', '같다', '매트', '질감', '뽀얗다', '핑크', '블러셔', '너무', '완벽하다', '팔레트', '베이지', '누드', '핑크', '뮤트', '코랄', '등등', '어떻다', '발라', '무드', '어울림']",1,에스쁘아 역작 빈티 레이스 시즌 마다 내주다 룩북 시리즈 가장 마음 들다 팔레트 가을 소프트 라면 노랗다 받다 핑크 받다 그냥 너무 사랑 같다 매트 질감 뽀얗다 핑크 블러셔 너무 완벽하다 팔레트 베이지 누드 핑크 뮤트 코랄 등등 어떻다 발라 무드 어울림,,939,939,@solig_ht
료,"오늘의 립조합 #료발색
포진파티 열려서 립발색은 없디만
아무튼 짱예뿜 …
봄웜 모여라 ~ ~


페리페라 잉크 더 벨벳 36 봄웜레이더
하트퍼센트 도트 온 퓨어 글로우 틴트 01 피치 코랄


근데 하트퍼센트 나는 유독 피치코랄 컬러만 붉은끼가 올라온다 ..? 무드베이지는 붉은끼 안올라와서 문젠데",20,0,"7,135","['오늘', '조합', '포진', '파티', '열리다', '립발색', '없다', '아무튼', '봄웜', '모이다', '페리페라', '잉크', '벨벳', '봄웜', '레이더', '하트', '퍼센트', '도트', '퓨어', '로우', '틴트', '피치', '코랄', '근데', '하트', '퍼센트', '유독', '피치', '코랄', '컬러', '붉다', '올라오다', '무드베이', '지는', '붉다', '올라오다', '젠데', '#료발색']",1,오늘 조합 포진 파티 열리다 립발색 없다 아무튼 봄웜 모이다 페리페라 잉크 벨벳 봄웜 레이더 하트 퍼센트 도트 퓨어 로우 틴트 피치 코랄 근데 하트 퍼센트 유독 피치 코랄 컬러 붉다 올라오다 무드베이 지는 붉다 올라오다 젠데 #료발색,,939,939,@solig_ht
료,"요청에 따라 애교살 튜토리얼 찍어봤어요


애교살 중심으류 찍은거라 마스카라는 생략했답니다!! 


타래로 설명 덧붙여볼게요",21,0,"7,135","['요청', '따르다', '애교살', '튜토리얼', '찍다', '보다', '애교살', '중심', '찍다', '마스카라', '생략', '타래', '설명', '덧붙이다', '보다']",1,요청 따르다 애교살 튜토리얼 찍다 보다 애교살 중심 찍다 마스카라 생략 타래 설명 덧붙이다 보다,1,939,939,@solig_ht
료,"이전에도 올린 적 있었던
저희 어머니께서 이전에 당할뻔하신 방법과
비슷한 방식으로 강매가 여전히 진행되고있네요
다른 브랜드입니다 https://x.com/chattjan/statu/chattjan/status/1849132050810630488…",283,0,"7,135","['이전', '에도', '올리다', '저희', '어머니', '께서', '이전', '당하다', '뻔하다', '방법', '비슷하다', '방식', '강매', '여전하다', '진행', '되다', '다른', '브랜드']",1,이전 에도 올리다 저희 어머니 께서 이전 당하다 뻔하다 방법 비슷하다 방식 강매 여전하다 진행 되다 다른 브랜드,,939,939,@solig_ht
료,"클리오 프로아이팔레트에어 02 로즈커넥트
#료발색 


내돈내산


질감이 오버더패스보다 더 좋아진 느낌
에어가 붙은만큼 더 가볍게 발색되고


입자는 더 고와졌는데 가루날림은 훨씬 줄었음
펄 밀착력도 더 좋아졌고 까슬거리지않음


많이 탁하지 않은 로즈 팔레트라 봄웜이 사용하기에도 좋았음",42,0,"7,135","['클리오', '프로', '아이', '팔레트', '에어', '커넥트', '질감', '오버', '패스', '보다', '좋아지다', '느낌', '에어', '붙다', '가볍다', '발색', '되다', '입자', '지다', '가루', '날림', '훨씬', '줄다', '밀착', '좋아지다', '끄다', '거리', '않다', '많이', '탁하다', '않다', '팔레트', '봄웜', '사용', '좋다', '#료발색']",1,클리오 프로 아이 팔레트 에어 커넥트 질감 오버 패스 보다 좋아지다 느낌 에어 붙다 가볍다 발색 되다 입자 지다 가루 날림 훨씬 줄다 밀착 좋아지다 끄다 거리 않다 많이 탁하다 않다 팔레트 봄웜 사용 좋다 #료발색,,939,939,@solig_ht
료,"오늘은


네이처리퍼블릭 립스튜디오 새틴 레어베이지 (베이스)
클리오 크리스탈 글램밤 꿀사과


클리오 글램밤 광이 진짜 독보적인데
사진으론 잘 안담겨서 아쉽다",11,0,"7,135","['오늘', '네이처리퍼블릭', '스튜디오', '새틴', '레어베', '이지', '베이스', '클리오', '크리스탈', '글램', '사과', '클리오', '글램', '진짜', '독보', '사진', '으론', '자다', '담기다', '아쉽다']",1,오늘 네이처리퍼블릭 스튜디오 새틴 레어베 이지 베이스 클리오 크리스탈 글램 사과 클리오 글램 진짜 독보 사진 으론 자다 담기다 아쉽다,,939,939,@solig_ht
료,"어뮤즈 젤핏틴트 1호 복숭아젤리


자세한 리뷰는 인스타,블로그 참고


컬러 왕예뿌고 2호 헬시살몬도 사고싶어졌다…
화장품 소비에 미친 사람
봄이 오니까 이런 라이트 소프트한 컬러가 많이 나와서 봄웜라는 그저 행복해요 ㅜ ㅜ",24,0,"7,135","['어뮤즈', '젤핏', '틴트', '복숭아', '젤리', '자세하다', '리뷰', '인스타', '블로그', '참고', '컬러', '왕예뿌', '헬시살몬', '사다', '화장품', '소비', '미치다', '사람', '니까', '이렇다', '라이트', '소프트', '컬러', '많이', '나오다', '봄웜', '라는', '그저', '행복하다']",1,어뮤즈 젤핏 틴트 복숭아 젤리 자세하다 리뷰 인스타 블로그 참고 컬러 왕예뿌 헬시살몬 사다 화장품 소비 미치다 사람 니까 이렇다 라이트 소프트 컬러 많이 나오다 봄웜 라는 그저 행복하다,,939,939,@solig_ht
